timestamp,date,day_of_year,hour_of_day,month,season,outdoor_temperature_c,solar_irradiance_w_m2,wind_speed_m_s,relative_humidity_percent,cloud_factor,heating_degree_signal,pv_generation_factor
"2024-01-11 11:00:00",2024-01-11,11,11,1,winter,0.449,0,2.758,78.9,0.2541,17.551,0
"2024-01-11 12:00:00",2024-01-11,11,12,1,winter,2.137,0,3.926,91.8,0.695,15.863,0
"2024-01-11 13:00:00",2024-01-11,11,13,1,winter,1.031,0,4.47,77.56,0.7232,16.969,0
"2024-01-11 14:00:00",2024-01-11,11,14,1,winter,2.175,0,2.592,86.25,0.3238,15.825,0
"2024-01-11 15:00:00",2024-01-11,11,15,1,winter,3.23,0,3.991,88.24,0.3191,14.77,0
"2024-01-11 16:00:00",2024-01-11,11,16,1,winter,5.046,0,3.368,78.71,0.5611,12.954,0
"2024-01-11 17:00:00",2024-01-11,11,17,1,winter,5.378,0,2.341,85.61,0.319,12.622,0
"2024-01-11 18:00:00",2024-01-11,11,18,1,winter,4.476,0,4.1,87.75,0.2859,13.524,0
"2024-01-11 19:00:00",2024-01-11,11,19,1,winter,5.461,0,3.782,69.24,0.232,12.539,0
"2024-01-11 20:00:00",2024-01-11,11,20,1,winter,6.98,0,4.349,71.98,0.6672,11.02,0
"2024-01-11 21:00:00",2024-01-11,11,21,1,winter,6.135,0,4.75,70.05,0.2762,11.865,0
"2024-01-11 22:00:00",2024-01-11,11,22,1,winter,5.563,0,3.528,93.67,0.268,12.437,0
"2024-01-11 23:00:00",2024-01-11,11,23,1,winter,4.003,0,4.829,74.31,0.6927,13.997,0
"2024-01-12 00:00:00",2024-01-12,12,0,1,winter,6.186,0,4.976,72.98,0.6599,11.814,0
"2024-01-12 01:00:00",2024-01-12,12,1,1,winter,4.487,0,2.303,68.28,0.5729,13.513,0
"2024-01-12 02:00:00",2024-01-12,12,2,1,winter,3.717,0,3.88,77.57,0.4811,14.283,0
"2024-01-12 03:00:00",2024-01-12,12,3,1,winter,3.841,0,2.975,86.7,0.4789,14.159,0
"2024-01-12 04:00:00",2024-01-12,12,4,1,winter,-0.714,0,2.12,99,0.6365,18.714,0
"2024-01-12 05:00:00",2024-01-12,12,5,1,winter,0.942,0,4.314,84.15,0.4698,17.058,0
"2024-01-12 06:00:00",2024-01-12,12,6,1,winter,2.181,0,3.426,80.17,0.2116,15.819,0
"2024-01-12 07:00:00",2024-01-12,12,7,1,winter,-0.053,0,3.751,93.07,0.4801,18.053,0
"2024-01-12 08:00:00",2024-01-12,12,8,1,winter,0.911,0,2.387,94.09,0.5353,17.089,0
"2024-01-12 09:00:00",2024-01-12,12,9,1,winter,-0.917,0,3.654,93.5,0.6727,18.917,0
"2024-01-12 10:00:00",2024-01-12,12,10,1,winter,1,0,3.816,72.38,0.4709,17,0
"2024-01-12 11:00:00",2024-01-12,12,11,1,winter,1.632,0,3.825,85.28,0.6977,16.368,0
"2024-01-12 12:00:00",2024-01-12,12,12,1,winter,1.567,0,5.636,93.16,0.6809,16.433,0
"2024-01-12 13:00:00",2024-01-12,12,13,1,winter,1.618,0,4.265,83.46,0.5838,16.382,0
"2024-01-12 14:00:00",2024-01-12,12,14,1,winter,2.593,0,2.221,98.06,0.3937,15.407,0
"2024-01-12 15:00:00",2024-01-12,12,15,1,winter,3.586,0,4.735,89.71,0.4249,14.414,0
"2024-01-12 16:00:00",2024-01-12,12,16,1,winter,5.188,0,2.929,75.11,0.4789,12.812,0
"2024-01-12 17:00:00",2024-01-12,12,17,1,winter,6.389,0,3.137,92.82,0.6585,11.611,0
"2024-01-12 18:00:00",2024-01-12,12,18,1,winter,5.274,0,1.507,78.34,0.6314,12.726,0
"2024-01-12 19:00:00",2024-01-12,12,19,1,winter,3.733,0,3.089,83.42,0.2533,14.267,0
"2024-01-12 20:00:00",2024-01-12,12,20,1,winter,5.842,0,5.053,79.5,0.5287,12.158,0
"2024-01-12 21:00:00",2024-01-12,12,21,1,winter,7.466,0,2.722,80.7,0.665,10.534,0
"2024-01-12 22:00:00",2024-01-12,12,22,1,winter,5.018,0,3.802,76.56,0.3141,12.982,0
"2024-01-12 23:00:00",2024-01-12,12,23,1,winter,4.286,0,4.24,88.9,0.5437,13.714,0
"2024-01-13 00:00:00",2024-01-13,13,0,1,winter,3.7,0,6.591,78.71,0.6674,14.3,0
"2024-01-13 01:00:00",2024-01-13,13,1,1,winter,4.695,0,2.036,75.61,0.3437,13.305,0
"2024-01-13 02:00:00",2024-01-13,13,2,1,winter,0.413,0,3.299,81.24,0.4505,17.587,0
"2024-01-13 03:00:00",2024-01-13,13,3,1,winter,2.361,0,4.502,99,0.3443,15.639,0
"2024-01-13 04:00:00",2024-01-13,13,4,1,winter,2.332,0,0.896,85.41,0.7031,15.668,0
"2024-01-13 05:00:00",2024-01-13,13,5,1,winter,1.383,0,3.723,94.06,0.6219,16.617,0
"2024-01-13 06:00:00",2024-01-13,13,6,1,winter,-0.955,0,5.057,98.88,0.235,18.955,0
"2024-01-13 07:00:00",2024-01-13,13,7,1,winter,-0.525,0,3.711,82.36,0.398,18.525,0
"2024-01-13 08:00:00",2024-01-13,13,8,1,winter,1.627,0,2.939,99,0.2161,16.373,0
"2024-01-13 09:00:00",2024-01-13,13,9,1,winter,0.574,0,3.461,85.34,0.6143,17.426,0
"2024-01-13 10:00:00",2024-01-13,13,10,1,winter,0.614,0,5.51,91.3,0.264,17.386,0
"2024-01-13 11:00:00",2024-01-13,13,11,1,winter,0.889,0,4.351,89.07,0.23,17.111,0
"2024-01-13 12:00:00",2024-01-13,13,12,1,winter,1.453,0,3.095,87.75,0.3402,16.547,0
"2024-01-13 13:00:00",2024-01-13,13,13,1,winter,2.121,0,3.749,98.9,0.2154,15.879,0
"2024-01-13 14:00:00",2024-01-13,13,14,1,winter,3.727,0,4.856,97.82,0.3127,14.273,0
"2024-01-13 15:00:00",2024-01-13,13,15,1,winter,3.581,0,5.386,82.41,0.3205,14.419,0
"2024-01-13 16:00:00",2024-01-13,13,16,1,winter,4.877,0,5.316,82.31,0.5454,13.123,0
"2024-01-13 17:00:00",2024-01-13,13,17,1,winter,5.002,0,3.738,84.92,0.6996,12.998,0
"2024-01-13 18:00:00",2024-01-13,13,18,1,winter,5.306,0,4.501,67.77,0.5313,12.694,0
"2024-01-13 19:00:00",2024-01-13,13,19,1,winter,6.915,0,3.678,93,0.3721,11.085,0
"2024-01-13 20:00:00",2024-01-13,13,20,1,winter,7.457,0,3.011,64.54,0.739,10.543,0
"2024-01-13 21:00:00",2024-01-13,13,21,1,winter,4.745,0,2.341,86.88,0.4844,13.255,0
"2024-01-13 22:00:00",2024-01-13,13,22,1,winter,3.734,0,3.246,79.29,0.4955,14.266,0
"2024-01-13 23:00:00",2024-01-13,13,23,1,winter,3.983,0,4.067,86.45,0.2197,14.017,0
"2024-01-14 00:00:00",2024-01-14,14,0,1,winter,4.366,0,4.106,88.26,0.2449,13.634,0
"2024-01-14 01:00:00",2024-01-14,14,1,1,winter,3.03,0,3.278,92.47,0.3087,14.97,0
"2024-01-14 02:00:00",2024-01-14,14,2,1,winter,3.444,0,3.431,75.21,0.7488,14.556,0
"2024-01-14 03:00:00",2024-01-14,14,3,1,winter,3.816,0,2.671,86.94,0.3662,14.184,0
"2024-01-14 04:00:00",2024-01-14,14,4,1,winter,3.108,0,4.149,66.69,0.7251,14.892,0
"2024-01-14 05:00:00",2024-01-14,14,5,1,winter,-0.284,0,4.683,83.27,0.3739,18.284,0
"2024-01-14 06:00:00",2024-01-14,14,6,1,winter,-1.194,0,1.685,81.44,0.5802,19.194,0
"2024-01-14 07:00:00",2024-01-14,14,7,1,winter,1.997,0,4.129,79.63,0.7257,16.003,0
"2024-01-14 08:00:00",2024-01-14,14,8,1,winter,-0.818,0,3.72,99,0.2498,18.818,0
"2024-01-14 09:00:00",2024-01-14,14,9,1,winter,2.121,0,3.593,90.12,0.5378,15.879,0
"2024-01-14 10:00:00",2024-01-14,14,10,1,winter,0.341,0,4.569,92.38,0.3817,17.659,0
"2024-01-14 11:00:00",2024-01-14,14,11,1,winter,0.815,0,3.66,99,0.4184,17.185,0
"2024-01-14 12:00:00",2024-01-14,14,12,1,winter,0.679,0,2.473,73.77,0.2527,17.321,0
"2024-01-14 13:00:00",2024-01-14,14,13,1,winter,1.761,0,4.067,90.44,0.522,16.239,0
"2024-01-14 14:00:00",2024-01-14,14,14,1,winter,3.559,0,3.782,78.28,0.3242,14.441,0
"2024-01-14 15:00:00",2024-01-14,14,15,1,winter,4.119,0,4.858,88.56,0.7168,13.881,0
"2024-01-14 16:00:00",2024-01-14,14,16,1,winter,5.503,0,2.517,84.64,0.4029,12.497,0
"2024-01-14 17:00:00",2024-01-14,14,17,1,winter,5.62,0,5.425,80.68,0.4008,12.38,0
"2024-01-14 18:00:00",2024-01-14,14,18,1,winter,4.229,0,2.121,89.89,0.7175,13.771,0
"2024-01-14 19:00:00",2024-01-14,14,19,1,winter,6.506,0,1.521,84.16,0.2758,11.494,0
"2024-01-14 20:00:00",2024-01-14,14,20,1,winter,6.853,0,4.15,77.51,0.2506,11.147,0
"2024-01-14 21:00:00",2024-01-14,14,21,1,winter,7.687,0,5.464,78.14,0.4102,10.313,0
"2024-01-14 22:00:00",2024-01-14,14,22,1,winter,5.257,0,4.581,90.06,0.5247,12.743,0
"2024-01-14 23:00:00",2024-01-14,14,23,1,winter,5.363,0,4.373,77.41,0.3683,12.637,0
"2024-01-15 00:00:00",2024-01-15,15,0,1,winter,3.368,0,3.026,88.49,0.3856,14.632,0
"2024-01-15 01:00:00",2024-01-15,15,1,1,winter,3.984,0,3.897,82.53,0.3261,14.016,0
"2024-01-15 02:00:00",2024-01-15,15,2,1,winter,4.867,0,4.103,85.72,0.352,13.133,0
"2024-01-15 03:00:00",2024-01-15,15,3,1,winter,1.99,0,2.943,76.21,0.3886,16.01,0
"2024-01-15 04:00:00",2024-01-15,15,4,1,winter,-0.141,0,5.206,91.7,0.2209,18.141,0
"2024-01-15 05:00:00",2024-01-15,15,5,1,winter,3.172,0,2.324,89.58,0.3141,14.828,0
"2024-01-15 06:00:00",2024-01-15,15,6,1,winter,3.367,0,2.465,87.12,0.3941,14.633,0
"2024-01-15 07:00:00",2024-01-15,15,7,1,winter,0.006,0,4.468,76.36,0.4519,17.994,0
"2024-01-15 08:00:00",2024-01-15,15,8,1,winter,-1.019,0,4.297,95.35,0.227,19.019,0
"2024-01-15 09:00:00",2024-01-15,15,9,1,winter,-0.238,0,4.537,81.16,0.6708,18.238,0
"2024-01-15 10:00:00",2024-01-15,15,10,1,winter,-0.899,0,2.526,99,0.2979,18.899,0
"2024-01-15 11:00:00",2024-01-15,15,11,1,winter,1.678,0,5.309,94.87,0.5173,16.322,0
"2024-01-15 12:00:00",2024-01-15,15,12,1,winter,2.429,0,5.166,86.15,0.6939,15.571,0
"2024-01-15 13:00:00",2024-01-15,15,13,1,winter,0.605,0,5.709,84.42,0.6183,17.395,0
"2024-01-15 14:00:00",2024-01-15,15,14,1,winter,1.842,0,4.919,96.54,0.4037,16.158,0
"2024-01-15 15:00:00",2024-01-15,15,15,1,winter,3.612,0,5.048,77.17,0.6252,14.388,0
"2024-01-15 16:00:00",2024-01-15,15,16,1,winter,4.183,0,2.026,84.89,0.3815,13.817,0
"2024-01-15 17:00:00",2024-01-15,15,17,1,winter,6.221,0,3.301,84.16,0.336,11.779,0
"2024-01-15 18:00:00",2024-01-15,15,18,1,winter,4.816,0,4.638,78.45,0.2925,13.184,0
"2024-01-15 19:00:00",2024-01-15,15,19,1,winter,5.043,0,3.444,73.36,0.3578,12.957,0
"2024-01-15 20:00:00",2024-01-15,15,20,1,winter,6.97,0,3.184,58.26,0.4136,11.03,0
"2024-01-15 21:00:00",2024-01-15,15,21,1,winter,6.708,0,3.955,81.42,0.6373,11.292,0
"2024-01-15 22:00:00",2024-01-15,15,22,1,winter,5.224,0,4.209,90.76,0.3386,12.776,0
"2024-01-15 23:00:00",2024-01-15,15,23,1,winter,5.873,0,5.445,72.23,0.3619,12.127,0
"2024-01-16 00:00:00",2024-01-16,16,0,1,winter,5.288,0,4.702,83.14,0.6656,12.712,0
"2024-01-16 01:00:00",2024-01-16,16,1,1,winter,1.768,0,5.074,67.51,0.7489,16.232,0
"2024-01-16 02:00:00",2024-01-16,16,2,1,winter,3.341,0,3.921,88.05,0.288,14.659,0
"2024-01-16 03:00:00",2024-01-16,16,3,1,winter,2.511,0,3.989,98.3,0.5177,15.489,0
"2024-01-16 04:00:00",2024-01-16,16,4,1,winter,1.506,0,3.927,79.32,0.3845,16.494,0
"2024-01-16 05:00:00",2024-01-16,16,5,1,winter,-1.029,0,3.381,88.36,0.607,19.029,0
"2024-01-16 06:00:00",2024-01-16,16,6,1,winter,0.492,0,3.828,92.14,0.598,17.508,0
"2024-01-16 07:00:00",2024-01-16,16,7,1,winter,2.435,0,2.756,99,0.239,15.565,0
"2024-01-16 08:00:00",2024-01-16,16,8,1,winter,0.764,0,5.318,82.64,0.6317,17.236,0
"2024-01-16 09:00:00",2024-01-16,16,9,1,winter,0.773,0,4.919,95.05,0.5064,17.227,0
"2024-01-16 10:00:00",2024-01-16,16,10,1,winter,2.395,0,3.418,84.74,0.6077,15.605,0
"2024-01-16 11:00:00",2024-01-16,16,11,1,winter,0.424,0,3.544,88.56,0.3399,17.576,0
"2024-01-16 12:00:00",2024-01-16,16,12,1,winter,1.099,0,3.535,81.8,0.413,16.901,0
"2024-01-16 13:00:00",2024-01-16,16,13,1,winter,1.456,0,1.599,99,0.3571,16.544,0
"2024-01-16 14:00:00",2024-01-16,16,14,1,winter,3.579,0,4.406,82.82,0.7352,14.421,0
"2024-01-16 15:00:00",2024-01-16,16,15,1,winter,4.787,0,0.541,88.33,0.6626,13.213,0
"2024-01-16 16:00:00",2024-01-16,16,16,1,winter,4.578,0,2.529,81.33,0.5068,13.422,0
"2024-01-16 17:00:00",2024-01-16,16,17,1,winter,5.441,0,4.342,86.89,0.6502,12.559,0
"2024-01-16 18:00:00",2024-01-16,16,18,1,winter,3.712,0,5.158,83.08,0.3418,14.288,0
"2024-01-16 19:00:00",2024-01-16,16,19,1,winter,7.075,0,3.814,76.94,0.5533,10.925,0
"2024-01-16 20:00:00",2024-01-16,16,20,1,winter,5.868,0,3.592,77.77,0.53,12.132,0
"2024-01-16 21:00:00",2024-01-16,16,21,1,winter,5.772,0,3.421,78.65,0.5577,12.228,0
"2024-01-16 22:00:00",2024-01-16,16,22,1,winter,4.629,0,3.884,75.18,0.6217,13.371,0
"2024-01-16 23:00:00",2024-01-16,16,23,1,winter,5.695,0,4.745,88.76,0.4185,12.305,0
"2024-01-17 00:00:00",2024-01-17,17,0,1,winter,6.86,0,5.178,73.84,0.6314,11.14,0
"2024-01-17 01:00:00",2024-01-17,17,1,1,winter,5.3,0,3.699,69.68,0.4232,12.7,0
"2024-01-17 02:00:00",2024-01-17,17,2,1,winter,3.184,0,2.77,72.6,0.2179,14.816,0
"2024-01-17 03:00:00",2024-01-17,17,3,1,winter,2.707,0,4.151,90.62,0.6605,15.293,0
"2024-01-17 04:00:00",2024-01-17,17,4,1,winter,4.344,0,2.907,84.7,0.374,13.656,0
"2024-01-17 05:00:00",2024-01-17,17,5,1,winter,0.281,0,3.361,85.18,0.6274,17.719,0
"2024-01-17 06:00:00",2024-01-17,17,6,1,winter,0.56,0,4.512,90.99,0.3517,17.44,0
"2024-01-17 07:00:00",2024-01-17,17,7,1,winter,-0.718,0,0.797,91.62,0.2033,18.718,0
"2024-01-17 08:00:00",2024-01-17,17,8,1,winter,0.02,0,1.998,88.87,0.7241,17.98,0
"2024-01-17 09:00:00",2024-01-17,17,9,1,winter,0.71,0,4.114,96.57,0.2382,17.29,0
"2024-01-17 10:00:00",2024-01-17,17,10,1,winter,-0.037,0,5.045,99,0.3942,18.037,0
"2024-01-17 11:00:00",2024-01-17,17,11,1,winter,2.738,0,3.964,99,0.5784,15.262,0
"2024-01-17 12:00:00",2024-01-17,17,12,1,winter,2.158,0,2.539,85.2,0.5738,15.842,0
"2024-01-17 13:00:00",2024-01-17,17,13,1,winter,3.051,0,3.329,74.56,0.6631,14.949,0
"2024-01-17 14:00:00",2024-01-17,17,14,1,winter,2.435,0,3.757,92.09,0.2884,15.565,0
"2024-01-17 15:00:00",2024-01-17,17,15,1,winter,5.973,0,4.619,70.2,0.3534,12.027,0
"2024-01-17 16:00:00",2024-01-17,17,16,1,winter,5.589,0,3.746,81.96,0.2102,12.411,0
"2024-01-17 17:00:00",2024-01-17,17,17,1,winter,4.629,0,4.861,94.09,0.2278,13.371,0
"2024-01-17 18:00:00",2024-01-17,17,18,1,winter,4.114,0,4.12,91.46,0.5933,13.886,0
"2024-01-17 19:00:00",2024-01-17,17,19,1,winter,6.375,0,3.584,90.39,0.5409,11.625,0
"2024-01-17 20:00:00",2024-01-17,17,20,1,winter,6.063,0,1.76,80.08,0.7456,11.937,0
"2024-01-17 21:00:00",2024-01-17,17,21,1,winter,4.603,0,4.887,94.09,0.4164,13.397,0
"2024-01-17 22:00:00",2024-01-17,17,22,1,winter,6.643,0,5.163,71.76,0.6723,11.357,0
"2024-01-17 23:00:00",2024-01-17,17,23,1,winter,4.096,0,3.015,83.01,0.607,13.904,0
"2024-01-18 00:00:00",2024-01-18,18,0,1,winter,4.055,0,5.055,84.1,0.3521,13.945,0
"2024-01-18 01:00:00",2024-01-18,18,1,1,winter,3.992,0,2.778,97.25,0.3234,14.008,0
"2024-01-18 02:00:00",2024-01-18,18,2,1,winter,3.217,0,4.383,98.69,0.6119,14.783,0
"2024-01-18 03:00:00",2024-01-18,18,3,1,winter,2.446,0,2.531,89.18,0.3154,15.554,0
"2024-01-18 04:00:00",2024-01-18,18,4,1,winter,1.936,0,3.811,85.17,0.5422,16.064,0
"2024-01-18 05:00:00",2024-01-18,18,5,1,winter,1.704,0,4.089,92.23,0.3563,16.296,0
"2024-01-18 06:00:00",2024-01-18,18,6,1,winter,2.118,0,3.593,99,0.5314,15.882,0
"2024-01-18 07:00:00",2024-01-18,18,7,1,winter,-0.199,0,2.228,86.05,0.3512,18.199,0
"2024-01-18 08:00:00",2024-01-18,18,8,1,winter,-0.826,0,7.142,88.33,0.2062,18.826,0
"2024-01-18 09:00:00",2024-01-18,18,9,1,winter,0.485,0,2.97,99,0.6304,17.515,0
"2024-01-18 10:00:00",2024-01-18,18,10,1,winter,2.116,0,3.141,86.23,0.68,15.884,0
"2024-01-18 11:00:00",2024-01-18,18,11,1,winter,-0.258,0,4.61,88.43,0.4519,18.258,0
"2024-01-18 12:00:00",2024-01-18,18,12,1,winter,2.285,0,3.327,89.69,0.433,15.715,0
"2024-01-18 13:00:00",2024-01-18,18,13,1,winter,2.398,0,2.216,81.08,0.2191,15.602,0
"2024-01-18 14:00:00",2024-01-18,18,14,1,winter,2.88,0,1.14,69.8,0.258,15.12,0
"2024-01-18 15:00:00",2024-01-18,18,15,1,winter,6.76,0,5.236,82.92,0.7368,11.24,0
"2024-01-18 16:00:00",2024-01-18,18,16,1,winter,5.898,0,5.592,77.57,0.2235,12.102,0
"2024-01-18 17:00:00",2024-01-18,18,17,1,winter,6.563,0,2.221,76.7,0.2994,11.437,0
"2024-01-18 18:00:00",2024-01-18,18,18,1,winter,7.412,0,4.194,66.29,0.4861,10.588,0
"2024-01-18 19:00:00",2024-01-18,18,19,1,winter,8.085,0,3.969,76.05,0.4545,9.915,0
"2024-01-18 20:00:00",2024-01-18,18,20,1,winter,8.888,0,3.514,73.69,0.374,9.112,0
"2024-01-18 21:00:00",2024-01-18,18,21,1,winter,5.283,0,4.649,74.78,0.5539,12.717,0
"2024-01-18 22:00:00",2024-01-18,18,22,1,winter,5.753,0,3.489,81.67,0.3425,12.247,0
"2024-01-18 23:00:00",2024-01-18,18,23,1,winter,6.239,0,4.395,75.44,0.2111,11.761,0
"2024-01-19 00:00:00",2024-01-19,19,0,1,winter,4.332,0,2.189,88.05,0.5628,13.668,0
"2024-01-19 01:00:00",2024-01-19,19,1,1,winter,4.404,0,4.238,76.27,0.4687,13.596,0
"2024-01-19 02:00:00",2024-01-19,19,2,1,winter,3.903,0,5.011,98.78,0.4795,14.097,0
"2024-01-19 03:00:00",2024-01-19,19,3,1,winter,2.526,0,0.907,86.41,0.8386,15.474,0
"2024-01-19 04:00:00",2024-01-19,19,4,1,winter,2.03,0,3.379,73.19,0.8803,15.97,0
"2024-01-19 05:00:00",2024-01-19,19,5,1,winter,2.99,0,2.608,81.76,0.6445,15.01,0
"2024-01-19 06:00:00",2024-01-19,19,6,1,winter,-0.695,0,4.681,86.6,0.6363,18.695,0
"2024-01-19 07:00:00",2024-01-19,19,7,1,winter,2.432,0,4.282,82.13,0.3375,15.568,0
"2024-01-19 08:00:00",2024-01-19,19,8,1,winter,0.207,0,3.879,91.53,0.611,17.793,0
"2024-01-19 09:00:00",2024-01-19,19,9,1,winter,0.17,0,5.254,86.13,0.8694,17.83,0
"2024-01-19 10:00:00",2024-01-19,19,10,1,winter,1.727,0,3.125,74.68,0.7961,16.273,0
"2024-01-19 11:00:00",2024-01-19,19,11,1,winter,2.148,0,0.671,72.65,0.518,15.852,0
"2024-01-19 12:00:00",2024-01-19,19,12,1,winter,2.78,0,2.843,73.19,0.7867,15.22,0
"2024-01-19 13:00:00",2024-01-19,19,13,1,winter,3.942,0,3.597,81.31,0.4476,14.058,0
"2024-01-19 14:00:00",2024-01-19,19,14,1,winter,3.919,0,3.054,87.44,0.7755,14.081,0
"2024-01-19 15:00:00",2024-01-19,19,15,1,winter,3.771,0,3.536,85.44,0.8432,14.229,0
"2024-01-19 16:00:00",2024-01-19,19,16,1,winter,6.867,0,3.653,80.4,0.871,11.133,0
"2024-01-19 17:00:00",2024-01-19,19,17,1,winter,6.483,0,4.952,90.84,0.4563,11.517,0
"2024-01-19 18:00:00",2024-01-19,19,18,1,winter,4.882,0,3.679,73.08,0.3671,13.118,0
"2024-01-19 19:00:00",2024-01-19,19,19,1,winter,6.907,0,4.678,69.92,0.8316,11.093,0
"2024-01-19 20:00:00",2024-01-19,19,20,1,winter,8.349,0,4.499,78.24,0.4014,9.651,0
"2024-01-19 21:00:00",2024-01-19,19,21,1,winter,5.47,0,3.844,80.98,0.5599,12.53,0
"2024-01-19 22:00:00",2024-01-19,19,22,1,winter,5.817,0,0.929,70.89,0.3594,12.183,0
"2024-01-19 23:00:00",2024-01-19,19,23,1,winter,6.248,0,4.906,84.4,0.6027,11.752,0
"2024-01-20 00:00:00",2024-01-20,20,0,1,winter,4.674,0,3.626,84.16,0.5156,13.326,0
"2024-01-20 01:00:00",2024-01-20,20,1,1,winter,4.229,0,3.084,84.3,0.5452,13.771,0
"2024-01-20 02:00:00",2024-01-20,20,2,1,winter,4.393,0,2.766,83.8,0.98,13.607,0
"2024-01-20 03:00:00",2024-01-20,20,3,1,winter,3.785,0,4.402,79.9,0.8438,14.215,0
"2024-01-20 04:00:00",2024-01-20,20,4,1,winter,2.606,0,2.425,82.99,0.891,15.394,0
"2024-01-20 05:00:00",2024-01-20,20,5,1,winter,0.024,0,4.064,99,0.9728,17.976,0
"2024-01-20 06:00:00",2024-01-20,20,6,1,winter,1.145,0,4.971,99,0.8623,16.855,0
"2024-01-20 07:00:00",2024-01-20,20,7,1,winter,1.584,0,1.502,89.74,0.5084,16.416,0
"2024-01-20 08:00:00",2024-01-20,20,8,1,winter,0.523,0,2.697,98.22,0.5182,17.477,0
"2024-01-20 09:00:00",2024-01-20,20,9,1,winter,-0.314,0,4.317,89.51,0.7584,18.314,0
"2024-01-20 10:00:00",2024-01-20,20,10,1,winter,-0.017,0,0.539,87.06,0.5189,18.017,0
"2024-01-20 11:00:00",2024-01-20,20,11,1,winter,1.886,0,4.793,95.74,0.9316,16.114,0
"2024-01-20 12:00:00",2024-01-20,20,12,1,winter,3.719,0,3.102,78.07,0.7803,14.281,0
"2024-01-20 13:00:00",2024-01-20,20,13,1,winter,3.631,0,3.476,83.68,0.5378,14.369,0
"2024-01-20 14:00:00",2024-01-20,20,14,1,winter,4.691,0,3.537,82.25,0.8431,13.309,0
"2024-01-20 15:00:00",2024-01-20,20,15,1,winter,4.772,0,2.253,86.85,0.98,13.228,0
"2024-01-20 16:00:00",2024-01-20,20,16,1,winter,5.333,0,2.674,76.47,0.98,12.667,0
"2024-01-20 17:00:00",2024-01-20,20,17,1,winter,6.229,0,2.923,72.64,0.918,11.771,0
"2024-01-20 18:00:00",2024-01-20,20,18,1,winter,6.343,0,4.928,79.57,0.4987,11.657,0
"2024-01-20 19:00:00",2024-01-20,20,19,1,winter,8.369,0,3.586,82.22,0.7697,9.631,0
"2024-01-20 20:00:00",2024-01-20,20,20,1,winter,6.153,0,3.658,76.42,0.6243,11.847,0
"2024-01-20 21:00:00",2024-01-20,20,21,1,winter,7.124,0,3.122,84.37,0.5925,10.876,0
"2024-01-20 22:00:00",2024-01-20,20,22,1,winter,7.329,0,4.787,73.98,0.9543,10.671,0
"2024-01-20 23:00:00",2024-01-20,20,23,1,winter,6.55,0,3.478,83.18,0.6508,11.45,0
"2024-01-21 00:00:00",2024-01-21,21,0,1,winter,5.365,0,3.625,80.99,0.8082,12.635,0
"2024-01-21 01:00:00",2024-01-21,21,1,1,winter,3.856,0,3.39,80.94,0.7178,14.144,0
"2024-01-21 02:00:00",2024-01-21,21,2,1,winter,3.514,0,3.805,73.37,0.6173,14.486,0
"2024-01-21 03:00:00",2024-01-21,21,3,1,winter,1.999,0,4.027,80.46,0.8917,16.001,0
"2024-01-21 04:00:00",2024-01-21,21,4,1,winter,0.628,0,5.883,91.33,0.5686,17.372,0
"2024-01-21 05:00:00",2024-01-21,21,5,1,winter,1.632,0,2.398,90.12,0.8016,16.368,0
"2024-01-21 06:00:00",2024-01-21,21,6,1,winter,3.481,0,4.637,89.33,0.6867,14.519,0
"2024-01-21 07:00:00",2024-01-21,21,7,1,winter,3.079,0,1.687,90.5,0.6241,14.921,0
"2024-01-21 08:00:00",2024-01-21,21,8,1,winter,1.978,0,5.116,83.62,0.7886,16.022,0
"2024-01-21 09:00:00",2024-01-21,21,9,1,winter,1.198,0,3.75,88.52,0.9259,16.802,0
"2024-01-21 10:00:00",2024-01-21,21,10,1,winter,-0.576,0,4.109,87.62,0.6021,18.576,0
"2024-01-21 11:00:00",2024-01-21,21,11,1,winter,1.66,0,2.879,99,0.8737,16.34,0
"2024-01-21 12:00:00",2024-01-21,21,12,1,winter,1.509,0,3.644,74.84,0.9147,16.491,0
"2024-01-21 13:00:00",2024-01-21,21,13,1,winter,1.588,0,4.247,88.49,0.6767,16.412,0
"2024-01-21 14:00:00",2024-01-21,21,14,1,winter,3.48,0,3.904,83.52,0.98,14.52,0
"2024-01-21 15:00:00",2024-01-21,21,15,1,winter,5.982,0,4.541,76.36,0.7866,12.018,0
"2024-01-21 16:00:00",2024-01-21,21,16,1,winter,5.369,0,3.788,76.96,0.8175,12.631,0
"2024-01-21 17:00:00",2024-01-21,21,17,1,winter,6.632,0,5.024,85.58,0.8146,11.368,0
"2024-01-21 18:00:00",2024-01-21,21,18,1,winter,9.153,0,4.356,78.01,0.5685,8.847,0
"2024-01-21 19:00:00",2024-01-21,21,19,1,winter,6.581,0,5.716,80.52,0.6742,11.419,0
"2024-01-21 20:00:00",2024-01-21,21,20,1,winter,6.312,0,3.368,89.31,0.98,11.688,0
"2024-01-21 21:00:00",2024-01-21,21,21,1,winter,6.693,0,3.505,78.76,0.941,11.307,0
"2024-01-21 22:00:00",2024-01-21,21,22,1,winter,8.504,0,3.399,69.16,0.8893,9.496,0
"2024-01-21 23:00:00",2024-01-21,21,23,1,winter,5.569,0,2.427,83.46,0.8786,12.431,0
