Delivery_Contractor,Property_ID,Postcode_1,Participant_Age,EmployStatus,EmployType,HouseIncome,Date_Contact,Tenure,Tenure_Length,Social_Group,HP_Awareness,Date_Survey,Name_Survey,House_Type,House_Form,House_Env,House_Age,House_SAP,No_Adults,No_Child,No_Storeys,Total_Floor_Area,Habitable_Rooms,Bedrooms,Heated_rooms,Floor_Height,Wall_Type,Floor_Type,Roof_Type,Glazed_Type,Mains_Gas_Flag,Main_Fuel,Heat_Primary_Source,Heat_Secondary_Source,TS_Existing,TS_Existing_Size,No_Underfloor,Existing_Fires,Existing_Cooking,Outside_Space,Outside_Access,Elec_currentuse,Gas_currentuse,MCS_SHLoad,MCS_Hloss,MCS_SHAnnual,MCS_DHWAnnual,MCS_Immersion,MCS_Flow_Temp,MCS_SCOP,Suit_ASHP,Suit_GSHP,Suit_HTASHP,Suit_Hybrid,HP_Recommend,Measures_Recommend,EstCost_System,EstCost_Ancillary,EstCost_Running,EstCost_Etariff,EstCost_Gtariff,Part_Install_Decision,Date_Installation,Name_Install,HP_Installed,HP_Installed_Detail,HP_Brand,HP_Model,HP_Size_kW,HP_Refrigerant,GSHP_Space,TS_Type,TS_Water_Size,TS_PCM_Size,HP_Control_Zones,Measures_emitters_LT,Measures_emitters_Std,Measures_Fanassist,HP_Aesthetic,HP_Noise,Cooling,Cooling_Rooms,Fires_replaced,Cook_Replaced,Gas_disconnect,Measures_Loft,Measures_Windows,Measures_Doors,Measures_WI,Measures_DP,Cost_HP,Cost_TS,Cost_Install,Cost_Emitters,Cost_Cooling,Cost_LI,Cost_WI,Cost_Window,Cost_Door,Cost_DP,Install_time_HP,Install_time_measures
E.ON,EOH0597,NE3,51.0,Working Full time (>30hrs),Professional,"50,001+",2020-09-02T00:00:00.000Z,Owner-Occupied,5.999999999999999,AB,5.0,12/10/2020,Phoenix,House,Detached,Suburban,2003 - 2006,D,2.0,2.0,3.0,186.00000000000003,9.0,6.999999999999999,18.0,2.4,Cavity_Insulated,Solid,Pitched,Double,Yes,Gas,Gas Boiler - Standard,,Water,210,0.0,0.0,0.0,No,No,191.27817692965618,373.6972994810203,2.257569726912783,7.574291035532951,1935.294474265189,956.1578598768538,0.21065302593033267,40.01141818938777,2.900905838254839,No,No,No,No,None - Installation not recommended,,9506.165456412184,0.007617393280156648,280.6837547503435,12.00310097565176,2.043183881434961,,,,,,,,3.0127212703227997,,9.46374380771109e-13,,128.88799458742142,7.000909051246708,1.0000861004537,0.20687680691480637,0.0006978299825277645,9.893683454720303e-05,,,,2.6114952214606468e-11,1.931531201648795e-08,2.735469024628401e-07,,,2.79497589352265e-13,3.645892832082609e-08,,,3164.6055288959014,1018.947580527393,1610.234939752321,8.004454141847091,5.740967055044288e-14,0.00021107957690219336,0.008551091013941914,4.11112588416529e-10,5.210160812385567e-06,1.6336203223499268e-12,1.0402708649635315,0.00012726632212434197
E.ON,EOH1869,NE15,37.0,Working Full time (>30hrs),Manager,"50,001+",2020-08-18T00:00:00.000Z,Owner-Occupied,5.0,AB,1.0,08/10/2020,Phoenix,House,Semi-Detached,Urban,1950 - 1966,D,2.0,2.0,2.0,84.0,4.0,3.0,10.000000000000002,2.4,Cavity_No_insulation,Solid,Pitched,Double,Yes,Gas,Gas Boiler - Combi,,,,0.0,0.0,0.0,No,No,3253.0,9770.0,2.257839373292787,7.63518635276705,1942.3925912730629,956.772588603897,0.2614645293848298,40.01587825390743,2.9010791967017573,No,No,No,No,None - Installation not recommended,,9506.311401826735,0.012809122251837834,281.4357577968296,12.003987833280116,2.044281433566939,,,,,,,,3.0159777709050104,,2.3250908576938345e-12,,131.37695491313934,7.001145006011939,1.0001197220899485,0.2503851428627968,0.0010236984853690956,0.00015071980305947363,,,,6.139428548879167e-11,3.7984463574503025e-08,4.860027047470794e-07,,,7.545816727537458e-13,6.656862439058386e-08,,,3236.333708323743,1019.4221492726494,1610.238495468288,9.54291990484926,1.6134942232119698e-13,0.0003734613133201492,0.013958019735582639,9.123802269250803e-10,1.0602587958796761e-05,4.215450905009632e-12,1.0526563273742795,0.00019836704359477153
E.ON,EOH1684,NE5,47.0,Working Part time,Casual worker,"0 - 12,500",2020-10-07T00:00:00.000Z,Owner-Occupied,46.0,DE,3.0,19/10/2020,Phoenix,House,Semi-Detached,Urban,1950 - 1966,D,1.0,0.0,1.0,58.0,3.0,2.0,6.999999999999999,2.4,Cavity_Insulated,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Combi,Fire - Electric,,,0.0,0.0,0.0,No,No,195.10351614735555,380.66170772188343,4.45,76.72,10759.0,2996.0,131.0,45.0,3.6699999999999995,Yes,No,No,Yes,ASHP,None Required,11493.0,0.015823254126530628,568.0,14.3,3.8000000000000003,Yes,28/01/2021,Aaron Services,ASHP,,Daikin,EDLQ07CAV3,7.000000000000001,R410A,4.166355194873406e-12,Water_new,180.00000000000003,7.001496802797192,1.0,7.0,0.0,0.0,none,enclosure,No,0.0,0.0,0.0,No,No,0.0,0.0,,no,5648.01,1752.34,1610.2405736852716,2315.87,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0
E.ON,EOH0471,NE6,21.431537745520473,Prefer not to say,Prefer not to say,Prefer not to say,2020-08-21T00:00:00.000Z,Rented (Social),0.11056342397787376,DE,1.0,28/08/2020,E.ON,House,Mid-Terrace,Suburban,1930 - 1949,D,1.0,4.0,2.0,69.0,4.0,3.0,4.0,2.5,Cavity_Insulated,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Combi,Electric - Direct,,,0.0,0.0,1.0,Yes - Ground Loop,Yes,194.74354004731867,380.9963505034102,4.742,68.72,9504.0,2674.0,0.0,48.0,3.04,No,No,No,Yes,Hybrid,None Required,9690.0,0.017247835753892105,322.0,14.3,3.8000000000000003,Yes,03/02/2021,Phoenix,Hybrid,Separate_New Boiler,Daikin,EHY2KOMB28AA,4.0,R32,5.081576218840533e-12,,134.69699546694756,7.001591485750396,1.0,8.0,0.0,0.0,none,none,No,0.0,0.0,0.0,No,No,0.0,0.0,,no,5912.2,1020.9256268355995,1610.2411932213677,2870.07,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
E.ON,EOH1935,NE6,21.41191189363599,Prefer not to say,Prefer not to say,Prefer not to say,2020-08-21T00:00:00.000Z,Rented (Social),0.11188129490037682,DE,1.0,26/08/2020,E.ON,House,Mid-Terrace,Suburban,1900 - 1929,C,1.0,3.0000000000000004,2.0,81.0,4.0,3.0,4.0,2.5,Cavity_Insulated,Solid,Pitched,Double,Yes,Gas,Gas Boiler - Combi,Electric - Direct,,,0.0,0.0,1.0,Yes - Ground Loop,Yes,195.0851472315262,382.54267405497376,5.24,64.69,11008.0,3463.9999999999995,0.0,45.0,3.07,No,No,No,Yes,Hybrid,Barrier,9672.0,300.0,522.0,14.3,3.8000000000000003,Yes,09/12/2020,Phoenix,Hybrid,Separate_New Boiler,Daikin,EHY2KOMB32AA,4.0,R32,6.289719179514153e-12,,135.9619989991188,7.0016608284495305,1.0,8.0,2.0,0.0,none,none,No,0.0,0.0,0.0,No,No,0.0,0.0,,no,5912.2,1020.9850864471961,1610.242163062936,3224.87,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.00030643601712654345
E.ON,EOH2416,NE15,45.0,Working Full time (>30hrs),Professional,"30,001 - 40,000",2020-08-28T00:00:00.000Z,Owner-Occupied,8.0,AB,1.0,13/10/2020,Phoenix,House,Detached,Urban,1967 - 1975,E,2.0,2.0,2.0,102.0,4.0,3.0,8.0,2.4,Cavity_Insulated,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Combi,,,,0.0,0.0,0.0,No,No,2771.9999999999995,10584.0,6.562,89.38,15874.999999999998,4002.0,181.0,45.0,3.57,Yes,No,Yes,Yes,ASHP,None Required,11863.760000000002,0.00977948308292298,835.0,14.3,3.8000000000000003,Yes,25/03/2021,Aaron Services,ASHP,,Daikin,EDLQ07CAV5,7.000000000000001,R410A,1.6585106768843283e-12,Water_new,200.0,7.00118681055028,1.0,9.0,0.0,0.0,none,none,No,0.0,0.0,0.0,No,No,0.0,0.0,,no,5648.0,1752.0,1610.236444456032,3053.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
E.ON,EOH2592,NE13,45.0,Working Full time (>30hrs),Manager,"50,001+",2020-08-28T00:00:00.000Z,Owner-Occupied,5.999999999999999,AB,1.0,22/10/2020,E.ON,House,Detached,Urban,2012 onwards,B,3.0,0.0,2.0,147.0,6.0,5.0,13.999999999999998,2.3,Cavity_Insulated,Solid,Pitched,Double,Yes,Gas,Gas Boiler - Standard,,Water,210,0.0,0.0,1.0,Yes - Ground Loop,Yes,191.7248874802026,375.3193600696977,5.635999999999999,38.0,13648.999999999998,6271.0,923.0,40.01215119555127,2.9009696523379533,Yes,No,No,No,None - Installation not recommended,None Required,13711.35,0.0,1007.0,14.3,3.8000000000000003,,,,,,,,3.014273588079959,,1.3573987853870983e-12,,128.9686307311058,7.001029304257827,1.0000957663451118,0.2044660598039627,0.0008296599444292951,0.00011045180872315541,,,,3.446970139875383e-11,2.4156554090382087e-08,3.374896948571404e-07,,,4.004756324737374e-13,4.327507596713076e-08,,,3188.6433717143723,1019.1612428721832,1610.2360620147165,7.954183842054335,8.231339465288381e-14,0.00026081652801849484,0.01001629152597161,5.474206088429412e-10,6.650425141385697e-06,2.336721311238521e-12,1.0444026794284582,0.00014738096615474205
E.ON,EOH3085,NE3,80.0,Retired,Pensioner,"25,001 - 30,000",2020-10-08T00:00:00.000Z,Owner-Occupied,1.0,DE,4.0,21/10/2020,E.ON,House,Semi-Detached,Suburban,1950 - 1966,C,2.0,0.0,2.0,174.0,4.0,2.0,11.0,2.4,Cavity_Insulated,Mix,Pitched,Double,Yes,Gas,Gas Boiler - Combi,,,,1.0,0.0,0.0,Yes - Ground Loop,Yes,17000.0,24000.0,2.257616181863128,7.578630726784468,1935.653694557841,956.2388794343133,0.2350502681438229,40.012341601541266,2.9009580213297155,No,No,No,No,None - Installation not recommended,,9506.199673671445,0.008715649996531738,280.9281044543861,12.003275840564164,2.043429579715594,,,,,,,,3.014296326902695,,1.319055758716714e-12,,129.624155908823,7.00099193638016,1.0000907522007765,0.20372357219457626,0.0007788282018736936,0.000108598884253297,,,,3.2457835030808013e-11,2.4045583302267914e-08,3.351901796122547e-07,,,3.801613158386369e-13,3.9822868558303526e-08,,,3184.2699888539873,1019.1762090144819,1610.2357074638035,8.038109505356989,7.809733220363879e-14,0.0002559988354573761,0.009501370186626446,5.0628418124532e-10,6.370947608669298e-06,2.237161194143522e-12,1.0425089783966541,0.0001435661451978376
E.ON,EOH1787,NE15,84.0,Retired,Pensioner,"16,201 - 20,000",2020-11-19T00:00:00.000Z,Owner-Occupied,58.0,DE,5.0,08/12/2020,Phoenix,House,Semi-Detached,Urban,1950 - 1966,D,2.0,0.0,2.0,89.0,5.0,3.0,6.0,2.5,Cavity_Insulated,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Combi,,,,0.0,0.0,0.0,No,No,191.97333714709384,375.63127298280597,2.2576537875935028,7.589670553803444,1936.3535578933079,956.3071564886195,0.24274846369626177,40.01223615981871,2.900963026359677,Yes with additional measures,No,Yes with additional measures,Yes with additional measures,None - Installation not recommended,,9506.202373226814,0.009593716392828355,281.04490956388884,12.003210482604336,2.043577194652171,,,,,,,,3.01433588413056,,1.4756052282849375e-12,,131.2239371240139,7.0010292394727,1.0000979762990028,0.2092559076845646,0.0008428943328908645,0.00011584618914639577,,,,3.8327709062091486e-11,2.5261346792149197e-08,3.4417038818901347e-07,,,4.394976407546408e-13,4.465277925191913e-08,,,3198.544516484663,1018.9912740558199,1610.2360066021217,7.471506637783023,9.002828593295681e-14,0.00027466081291322553,0.01034749311656924,5.556404780726609e-10,7.034519008897179e-06,2.6528770499800736e-12,1.0437486935406923,0.0001525855805084575
E.ON,EOH3048,NE6,21.41197357699275,Prefer not to say,Prefer not to say,Prefer not to say,2020-09-09T00:00:00.000Z,Rented (Social),0.11073009466781515,DE,1.0,03/09/2020,E.ON,House,Mid-Terrace,Suburban,1900 - 1929,D,1.0,1.0,2.0,72.0,3.0,2.0,3.0,2.5,Cavity_Insulated,Solid,Pitched,Double,Yes,Gas,Gas Boiler - Combi,Electric - Direct,,,0.0,0.0,0.0,Yes - Ground Loop,Yes,194.27763471839717,380.3941942405654,5.603,77.80999999999999,11220.0,3356.0,491.00000000000006,45.0,3.57,Yes,No,No,Yes,ASHP,None Required,12232.0,0.017304545871411392,614.0,14.3,3.8000000000000003,Yes,11/12/2020,Aaron Services,ASHP,,Daikin,EDLQ07CAV3,7.000000000000001,R410A,4.225650211686638e-12,Water_new,180.00000000000003,7.001484035237809,1.0,8.0,1.0,0.0,none,none,No,0.0,0.0,0.0,Yes,No,0.0,0.0,,no,5648.01,1752.34,1610.2401735721928,3055.66,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.00026173129572271137
E.ON,EOH0734,NE3,56.0,Working Part time,Manager,"50,001+",2020-08-28T00:00:00.000Z,Owner-Occupied,4.0,AB,5.0,13/10/2020,Phoenix,House,Detached,Suburban,1991 - 1995,D,2.0,1.0,2.0,261.0,7.0,5.0,15.0,2.4,Cavity_No_insulation,Solid,Pitched,Double,Yes,Gas,Gas Boiler - Standard,Fire - Gas,Water,210,0.0,1.0,1.0,No,No,191.93654933047947,375.40920846012887,2.2576628713366156,7.559617234393954,1935.6613716335269,956.3055656253127,0.23328414663847072,40.01223718136316,2.900947049516253,No,No,No,No,None - Installation not recommended,,9506.219506434216,0.009231459105706108,280.98938498487695,12.003239684497238,2.043703132183291,,,,,,,,3.013448048499413,,1.3001323108385865e-12,,130.0654910504818,7.000998717529001,1.0000970689688984,0.20309951156377792,0.0008047800438362174,0.00011423203250160441,,,,3.6108917939037255e-11,2.4580574020660606e-08,3.361896574460843e-07,,,3.8940378699336975e-13,4.588727264831505e-08,,,3199.9318530495093,1019.1088843150856,1610.2360432029154,8.046583982158918,8.02855435670484e-14,0.00025803497061133385,0.010405958164483309,5.662602609035616e-10,6.808200269547982e-06,2.338228352258276e-12,1.0452674981206656,0.00015027531208033906
E.ON,EOH1410,NE3,41.0,Working Full time (>30hrs),Manager,"50,001+",2020-09-02T00:00:00.000Z,Owner-Occupied,5.999999999999999,AB,4.0,12/10/2020,Phoenix,House,Semi-Detached,Urban,1950 - 1966,C,2.0,0.0,2.0,95.0,4.0,3.0,9.0,2.4,Cavity_Insulated,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Combi,Fire - Wood,,,0.0,0.0,0.0,No,No,1972.0,8030.0,2.257739432214512,7.662105971947312,1941.4339834288694,956.5344913988956,0.26514037308261323,40.014422537060454,2.901058402387425,No,No,No,No,None - Installation not recommended,,9506.257381522008,0.010963962829976026,281.3726744473353,12.003926925836131,2.043763292610529,,,,,,,,3.015360505320132,,2.0416415953683487e-12,,129.32985946536064,7.0011558276746655,1.0001107830121327,0.24005752056837082,0.0009405680975760333,0.00013534720346797258,,,,4.991424981670711e-11,3.199167863954244e-08,4.405676179430884e-07,,,6.114297436410343e-13,5.776085387765306e-08,,,3202.800403087139,1019.4454875309392,1610.23770558508,9.41798079522676,1.30685935163799e-13,0.00031552541524433765,0.012114129276596941,7.549009195528811e-10,9.245413158254224e-06,3.516073283221788e-12,1.0485597723163664,0.0001753892274791724
E.ON,EOH2612,NE13,29.0,Working Full time (>30hrs),Professional,"50,001+",2020-09-07T00:00:00.000Z,Owner-Occupied,2.0,AB,4.0,15/10/2020,Phoenix,House,Detached,Suburban,2012 onwards,C,2.0,0.0,2.0,89.99999999999999,4.0,3.0,11.0,2.3,Cavity_Insulated,Solid,Pitched,Double,Yes,Gas,Gas Boiler - Combi,,,,0.0,0.0,1.0,No,Yes,2392.0,8609.0,6.14,68.28,6146.0,3196.0,1885.0,45.0,3.26,Yes,No,Yes,Yes,HT_ASHP,,13167.32,0.0,491.0,12.9,4.0,Yes,20/09/2021,Energist,HT_ASHP,,Vaillant,VWL 75/6 A 230V S2,7.000000000000001,R290,1.4846816267718999e-12,Water_new,150.0,7.001133700701757,1.0,8.0,0.0,0.0,,,No,0.0,0.0,0.0,No,No,0.0,0.0,,no,5789.0,1701.71,1610.236098289785,2500.86,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0001454035700589884
E.ON,EOH1235,NE13,64.0,Retired,Pensioner,"30,001 - 40,000",2020-09-09T00:00:00.000Z,Owner-Occupied,5.999999999999999,DE,4.0,06/11/2020,Phoenix,House,Detached,Urban,2012 ONWARDS,C,1.0,0.0,2.0,207.0,7.0,4.0,9.0,2.5,Cavity_Insulated,Solid,Pitched,Double,No,LPG,LPG Boiler,Fire - LPG,Water,200,0.0,1.0,1.0,Yes - Ground Loop,Yes,4414.0,380.82575995102525,2.258092474863173,7.725062661804259,1946.7542313650483,957.1027432504634,0.3132006247607933,40.01992950710701,2.9012178842024876,,,,,,,9506.436510609483,0.017048532773628722,281.97626212961507,12.004572375447024,2.0453082663472744,No,,,,,,,3.0181771031348035,,4.647169368071635e-12,,134.8411150276661,7.001341272552963,1.0001565644379298,0.24057267233729362,0.0013036973359703552,0.00019043366773985326,,,,1.0991974691565431e-10,5.8668554459018196e-08,7.202016263363475e-07,,,1.3826011733067411e-12,9.524517707859559e-08,,,3270.684216380827,1020.8489934310875,1610.2417438713394,11.14450454679085,3.189546608599325e-13,0.0005470011868465008,0.0174021643033484,1.3081039584861287e-09,1.901676472932934e-05,7.656729417160335e-12,1.0534701100550592,0.00026321162113163155
E.ON,EOH2444,NE15,60.0,Working Full time (>30hrs),Semi and unskilled manual worker,"25,001 - 30,000",2020-09-09T00:00:00.000Z,Owner-Occupied,10.0,DE,1.0,21/10/2020,Phoenix,House,Detached,Urban,1976 - 1982,D,2.0,0.0,1.0,100.0,4.0,2.0,10.000000000000002,2.4,Cavity_Insulated,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Combi,Fire - Gas,,,0.0,1.0,0.0,No,No,195.16565966582857,381.0357030448504,2.2579498641230455,7.777833363972604,1949.5792015662882,956.9910269566899,0.33816399085699234,40.0177307651029,2.9012531083403155,No,No,No,No,None - Installation not recommended,,9506.392146149754,0.01567795665732774,282.0387849273067,12.004582939492538,2.044589604798239,,,,,,,,3.0184552886057645,,4.0745171993317175e-12,,131.23242184519768,7.0013957058108645,1.000144044715853,0.2616400830447674,0.0012010587197437417,0.00016457588935736567,,,,9.50690220991035e-11,5.3325383220226286e-08,6.267373464652337e-07,,,1.3783381987847454e-12,9.069015760587718e-08,,,3256.560812557172,1020.6120174313429,1610.240703100391,11.284534725291888,3.036713946708708e-13,0.0004986386395921727,0.015923402315820567,1.2601574228554568e-09,1.6638395331103342e-05,7.03524911938036e-12,1.0552997756749392,0.0002365044529142324
E.ON,EOH1237,NE7,25.0,Working Full time (>30hrs),Professional,"50,001+",2020-09-18T00:00:00.000Z,Owner-Occupied,0.9,AB,5.0,13/10/2020,Phoenix,House,Semi-Detached,Urban,1930 - 1949,E,2.0,0.0,2.0,83.0,4.0,3.0,10.000000000000002,2.5,Cavity_Insulated,Solid,Pitched,Double,Yes,Gas,Gas Boiler - Standard,,Water,117,0.0,0.0,1.0,No,No,193.60263121203752,378.3217195709003,6.56,83.88,13129.0,3820.0,0.0,45.0,3.07,Yes,No,No,Yes,Hybrid,None Required,9875.0,0.01215349824661871,606.0,14.3,3.8000000000000003,Yes,09/12/2020,Phoenix,Hybrid,Separate_New Boiler,Daikin,EHY2KOMB28AA,4.0,R32,2.9812424230668544e-12,,132.057174295187,7.001439832733013,1.0,8.0,0.0,0.0,none,none,No,0.0,0.0,0.0,No,No,0.0,0.0,,no,5739.820000000001,1020.4954438369301,1610.2385348542666,2500.86,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0002029919351116405
E.ON,EOH1433,NE7,65.0,Retired,Pensioner,"30,001 - 40,000",2020-10-13T00:00:00.000Z,Owner-Occupied,20.0,DE,3.0,26/10/2020,Phoenix,House,Detached,Urban,1996 - 2002,C,4.0,0.0,2.0,148.99999999999997,6.0,4.0,13.999999999999998,2.4,Cavity_Insulated,Solid,Pitched,Double,Yes,Gas,Gas Boiler - Combi,,,,0.0,0.0,0.0,No,No,8355.0,18990.0,2.2576222380873987,7.586788243614137,1937.2268743285676,956.2407331520808,0.233369590005168,40.012227152183186,2.9009834188595414,No,No,No,No,None - Installation not recommended,,9506.18871312468,0.008566390190480888,280.92934876366985,12.003282470456325,2.0434657946275547,,,,,,,,3.0139990620082244,,1.2641179335942665e-12,,129.1664905846119,7.001022489086608,1.0000956875555858,0.21222712472081184,0.0007705238567723427,0.00010698616824811324,,,,3.372764567632913e-11,2.3808047089346474e-08,3.1736530559101084e-07,,,3.883505387929087e-13,4.1643122727919035e-08,,,3182.896780530261,1019.2828544981917,1610.2356775675166,8.067413634927943,7.965331139895421e-14,0.00024911062177807253,0.00983808422461152,5.14826237196786e-10,6.217611085190811e-06,2.2215176746775978e-12,1.0428574099205434,0.00014461059845416457
E.ON,EOH2207,NE7,53.0,Working Full time (>30hrs),Manager,"50,001+",2020-09-16T00:00:00.000Z,Owner-Occupied,0.9,AB,3.0,14/10/2020,Phoenix,House,Detached,Urban,1991 - 1995,D,1.0,0.0,2.0,122.0,6.0,4.0,6.0,2.3,Cavity_Insulated,Solid,Pitched,Double,Yes,Gas,Gas Boiler - Standard,Fire - Gas,Water,110,0.0,1.0,1.0,No,No,2900.0,374.5249935402535,8.072999999999999,75.35,16175.499999999996,4993.0,218.0,40.011748488032026,2.900944085633382,No,No,Yes,Yes,HT_ASHP,None Required,17621.95,0.0,986.9999999999999,14.3,3.8000000000000003,No,,,,,,,3.013900972553529,,1.1794251556299096e-12,,130.5172711610794,7.000998642251943,1.0000948085653363,0.19145265221595764,0.0007260441889229696,0.00010309190111001953,,,,3.255325176088064e-11,2.416000910443472e-08,3.1882689199846936e-07,,,3.7336621424785554e-13,4.241062967480502e-08,,,3194.4264094236864,1019.2614765272568,1610.2355225070585,7.205951779874741,7.575013614416135e-14,0.0002490151399683782,0.009204350135405548,5.137325009840765e-10,6.143099234900973e-06,2.1782547553889087e-12,1.0435224589891732,0.00014210466406439082
E.ON,EOH2316,NE3,35.0,Working Full time (>30hrs),Professional,"50,001+",2020-09-22T00:00:00.000Z,Owner-Occupied,7.0,AB,3.0,12/10/2020,Phoenix,House,Detached,Suburban,1996 - 2002,C,2.0,1.0,2.0,92.0,4.0,3.0,9.0,2.4,Cavity_Insulated,Solid,Pitched,Double,Yes,Gas,Gas Boiler - Standard,,Water,120,0.0,0.0,0.0,No,No,195.74486978154164,380.5920724910684,2.2580068193714977,7.782712914049625,1950.509899765253,956.8881160727178,0.35373728968843354,40.01755511184456,2.9013447580253704,No,No,No,No,None - Installation not recommended,,9506.386066820656,0.014956890898247366,281.94068563906944,12.004626919734292,2.0445474688941614,,,,,,,,3.018861730117351,,4.268941970753115e-12,,132.17689245939255,7.001422112269211,1.0001507230354036,0.2636897750198841,0.0012416877325449605,0.00016440573381260037,,,,9.677320750300922e-11,5.291292737297226e-08,6.277087436501461e-07,,,1.2648559500130774e-12,9.524136146410456e-08,,,3243.4515061917527,1020.534988378603,1610.240577860689,11.629705591483507,3.002806607966396e-13,0.0004685522924819452,0.01580197385919746,1.28093990969802e-09,1.5943684411512395e-05,6.788573609500803e-12,1.0553467012941837,0.0002387461181569961
E.ON,EOH1672,NE3,36.0,Working Full time (>30hrs),Professional,"50,001+",2020-09-21T00:00:00.000Z,Owner-Occupied,5.0,AB,3.0,25/09/2020,E.ON,House,Semi-Detached,Suburban,1950 - 1966,D,2.0,1.0,2.0,118.0,7.0,3.0,6.999999999999999,2.4,Cavity_Insulated,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Combi,Fire - Wood,,,0.0,0.0,1.0,Yes - Ground Loop,Yes,3086.1,1685.9,2.2577283139726134,7.616089577786624,1938.7547078892821,956.4669392333744,0.2586394793899672,40.01356208813377,2.9010407237242903,No,No,No,No,None - Installation not recommended,,9506.262086215673,0.010720694085307514,281.1813316040533,12.003645994313992,2.043836017702706,,,,,,,,3.015221522306092,,1.8300181248848135e-12,,129.45511415600777,7.001139132975368,1.0001088669341698,0.22098608314990997,0.0009196898827212863,0.0001347335200989619,,,,4.6736701314609164e-11,3.0716844179323743e-08,4.0183866190091067e-07,,,5.637774318570377e-13,5.306473127575373e-08,,,3209.1638829859344,1019.1664468100527,1610.237150581093,8.648289159645792,1.1653571445509325e-13,0.0003116116235651134,0.01171591975435149,7.204304375285631e-10,8.318955695507669e-06,3.2581812681869993e-12,1.049630130175501,0.00017110510543716373
E.ON,EOH2862,NE3,72.0,Retired,Pensioner,Prefer not to say,2020-09-24T00:00:00.000Z,Owner-Occupied,2.9999999999999996,DE,2.0,30/11/2020,Phoenix,House,Semi-Detached,Urban,1930 - 1949,C,1.0,0.0,2.0,92.0,5.0,3.0,6.0,2.4,Cavity_Insulated,Solid,Pitched,Double,Yes,Gas,Gas Boiler - Combi,,,,0.0,0.0,0.0,No,No,1730.0,377.52326945238747,6.175,82.83,12377.399999999998,3311.0,0.0,55.0,2.96,No,No,No,Yes,Hybrid,None Required,10245.07,0.012004530997671736,608.0,14.3,3.8000000000000003,Yes,05/03/2021,Phoenix,Hybrid,Separate_New Boiler,Daikin,EHY2KOMB28AA,4.0,R32,2.718519419991905e-12,,134.07873064279556,7.001328012585873,1.0,8.0,0.0,0.0,none,none,No,0.0,0.0,0.0,No,No,0.0,0.0,,no,5739.820000000001,1020.2816322097415,1610.2382229788407,2870.07,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
E.ON,EOH2232,NE7,60.0,Working Full time (>30hrs),Skilled Manual Worker,"40,001 - 50,000",2021-02-25T00:00:00.000Z,Owner-Occupied,21.0,C2,2.0,17/05/2021,Energist,House,Detached,Suburban,2012 onwards,D,2.0,0.0,2.0,109.0,8.0,4.0,13.999999999999998,2.4,Cavity_Insulated,Solid,Pitched,Double,Yes,Gas,Gas Boiler - Combi,Fire - Electric,,,0.0,0.0,0.0,No,No,191.75768649735255,376.0108891350683,5.4959999999999996,50.42,14602.0,3496.0,0.0,45.0,3.91,Yes,No,Yes,Yes,ASHP,None Required,14612.88,0.009449431825260035,642.0,12.45,3.0000000000000004,Yes,22/06/2021,Energist,HT_ASHP,,Vaillant,VWL 75/6 A 230V S2,7.000000000000001,R290,1.6530944365114597e-12,Water_new,200.0,7.001241718797246,1.0,15.0,0.0,0.0,none,none,No,0.0,0.0,0.0,No,No,0.0,0.0,,no,5889.0,1752.0,1610.2359974381548,3795.7899999999995,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
